id;judul;deskripsi;user_id;rating
2597;100 HIKMAH RAMADHAN;"Manusia dalam hidupnya menghadapi dua macam rayuan yang dapat menjerumuskan  setan dan nafsunya. Dalam konteks Ramadhan kita ingat sabda Nabi  Di bulan Ramadhan setan terbelenggu."" Tapi ternyata kedurhakaan masih ada. Penyebabnya pastilah nafsu manusia sendiri  yang puasanya tidak mampu mengendalikan nafsunya.""";3056;05.00
2598;13 Konsep Beyond Leadership;13 Konsep Beyond Leadership;1631;05.00
2598;13 Konsep Beyond Leadership;13 Konsep Beyond Leadership;3089;05.00
2599;21 Menit Paling Bermakna dalam Hari - Hari Pemimpin Sejati;21 Menit Paling Bermakna dalam Hari - Hari Pemimpin Sejati;2962;05.00
2601;5 Prinsip Kepemimpinan Strategi Jitu Membuat Orang Lain Mengikuti Kemauan Anda;5 Prinsip Kepemimpinan Strategi Jitu Membuat Orang Lain Mengikuti Kemauan Anda;1985;05.00
2604;69 Konspirasi Dunia;69 Konspirasi Dunia;2037;05.00
2639;Bom Bali Buku Putih Tidak Resmi Investigasi Teror Bom Bali;Bali telah menjadi kata kunci bagi gerbang kelangsungan hidup bangsa Indonesia. Ketika negeri ini memasuki krisis ekonomi  dan hampir semua wilayah menderita akibat krisis itu  Bali tetap tegak dengan tegar. Wisatawan asing yang datang membawa dollar menemukan Bali bagaikan the lost paradise  surga yang hilang  karena murahnya kehidupan yang diukur dengan dollar.;1800;03.00
2639;Bom Bali Buku Putih Tidak Resmi Investigasi Teror Bom Bali;Bali telah menjadi kata kunci bagi gerbang kelangsungan hidup bangsa Indonesia. Ketika negeri ini memasuki krisis ekonomi  dan hampir semua wilayah menderita akibat krisis itu  Bali tetap tegak dengan tegar. Wisatawan asing yang datang membawa dollar menemukan Bali bagaikan the lost paradise  surga yang hilang  karena murahnya kehidupan yang diukur dengan dollar.;2153;05.00
2639;Bom Bali Buku Putih Tidak Resmi Investigasi Teror Bom Bali;Bali telah menjadi kata kunci bagi gerbang kelangsungan hidup bangsa Indonesia. Ketika negeri ini memasuki krisis ekonomi  dan hampir semua wilayah menderita akibat krisis itu  Bali tetap tegak dengan tegar. Wisatawan asing yang datang membawa dollar menemukan Bali bagaikan the lost paradise  surga yang hilang  karena murahnya kehidupan yang diukur dengan dollar.;3013;05.00
2717;Gaya Indonesia Menghadang Terorisme;Setiap manusia membutuhkan kedamaian  kecukupan  dan kemakmuran. Namun  seringkali yang diperoleh adalah suatu keadaan dan kondisi yang sebaliknya  yaitu peperangan  kekerasan  kekurangan  dan kemiskinan.;1800;04.00
2717;Gaya Indonesia Menghadang Terorisme;Setiap manusia membutuhkan kedamaian  kecukupan  dan kemakmuran. Namun  seringkali yang diperoleh adalah suatu keadaan dan kondisi yang sebaliknya  yaitu peperangan  kekerasan  kekurangan  dan kemiskinan.;3013;05.00
2727;GERAKAN SALAFI RADIKAL DI INDONESIA;Munculnya berbagai gerakan Islam dalam beberapa tahun terakhir pasca-jatuhnya Soeharto patut untuk dicermati. Hal ini disebabkan oleh kenyataan bahwa aksi-aksi yang mereka lakukan bertolak belakang dengan kelompok mayoritas Muslim di negeri ini yang dikenal moderat dan toleran.;1800;03.00
2727;GERAKAN SALAFI RADIKAL DI INDONESIA;Munculnya berbagai gerakan Islam dalam beberapa tahun terakhir pasca-jatuhnya Soeharto patut untuk dicermati. Hal ini disebabkan oleh kenyataan bahwa aksi-aksi yang mereka lakukan bertolak belakang dengan kelompok mayoritas Muslim di negeri ini yang dikenal moderat dan toleran.;3013;05.00
2755;ISIS Mengungkap Fakta Terorisme Berlabel Islam;Mengikuti berita perkembangan ISIS  terutama pasca-bom Paris  ingatan kita terbawa pada sebuah film yang dikenal sangat berani mengkritik kekerasan dan intoleransi agama  namun dengan cara satir yang jenaka.;3013;05.00
2756;ISIS Organisasi teroris Paling Mengerikan Abad Ini;Ketika Uni Soviet menguasai Afghanistan  timbullah akal Amerika dan jamaahnya ingin mengusir Uni Soviet tanpa pengorbanan. Maka dibentuklah perlawanan terhadap Uni Soviet dengan menggunakan orang-orang Muslim garis keras dari Afghanistan dan negeri-negeri Ilsam lainnya yang berpaham Salafi Wahabi.;3013;05.00
2788;Ketahanan Pangan;Ketahanan Pangan;3131;05.00
2880;METODE PENELITIAN KUANTITATIF KUALITATIF DAN R&D;METODE PENELITIAN KUANTITATIF KUALITATIF DAN R&D;2962;05.00
2880;METODE PENELITIAN KUANTITATIF KUALITATIF DAN R&D;METODE PENELITIAN KUANTITATIF KUALITATIF DAN R&D;3044;05.00
2904;Organisasi dan Tugas Ajudan Jenderal Komando Daerah Militer (Orgas Ajendam);Organisasi dan Tugas Ajudan Jenderal Komando Daerah Militer (Orgas Ajendam);3060;05.00
2906;Organisasi dan Tugas Batalyon Zeni Tempur (Organ Yonzipur);Organisasi dan Tugas Batalyon Zeni Tempur (Organ Yonzipur);3000;05.00
2932;Organisasi dan Tugas Pusat Penerbangan Angkatan Darat (Organ Puspenerbad);Organisasi dan Tugas Pusat Penerbangan Angkatan Darat (Organ Puspenerbad);2046;05.00
2936;Organisasi dan Tugas Topografi Komando Daerah Militer (Orgas Topdam);Organisasi dan Tugas Topografi Komando Daerah Militer (Orgas Topdam);2091;04.00
2994;Petunjuk Penyelenggaraan tentang Penyelenggaraan Latihan;Petunjuk Penyelenggaraan tentang Penyelenggaraan Latihan;2066;05.00
3054;Selamatkan Negeri Kita dari Terorisme;Dalam perjalanan sejarah  rasa kebersamaan kita berkali-kali diuji. Tidak hanya pihak asing yang menguji kita melalui penjajahan  namun juga perpecahan internal melalui aneka pemberontakan. Alhamdulilah  selama ini kita selalu berhasil mengatasi krisis  dan tetap bersatu sebagai sebuah bangsa.;3013;05.00
3102;TERORISME SEBAGAI KEJAHATAN TERHADAP KEMANUSIAAN;TERORISME SEBAGAI KEJAHATAN TERHADAP KEMANUSIAAN;3013;05.00
3108;The Leader of the Future;The Leader of the Future;1631;05.00
3117;To Be A Great Leader;To Be A Great Leader;1631;05.00
3118;Transformasi Sosial Menuju Masyarakat Industri;Transformasi Sosial Menuju Masyarakat Industri;1631;05.00
3119;Tuntunlah Sang Gajah;Tuntunlah Sang Gajah;1739;05.00
3120;UNTUK NEGARAKU SEBUAH POTRET PERJUANGAN DI TIMOR TIMUR;UNTUK NEGARAKU SEBUAH POTRET PERJUANGAN DI TIMOR TIMUR;1631;05.00
3123;Wartawan? Matilah Kau;Siapa bilang Indonesia tak hebat. Saya coba lihat data sejarah. Selama 43 tahun setelah merdeka  kita hanya punya dua presiden. Tapi yang mengejutkan setelah itu dalam tempo sembilan tahun kita punya empat presiden.;3044;05.00
3154;Organisasi dan Tugas Pusat Kesenjataan Artileri Medan Kodiklat TNI AD (Orgas Pussenarmed Kodiklat TNI AD);Organisasi dan Tugas Pusat Kesenjataan Artileri Medan Kodiklat TNI AD (Orgas Pussenarmed Kodiklat TNI AD);3113;05.00
3197;Darurat Terorisme;Upaya penindakan terorisme dengan menggunakan pendekatan penegakan hukum (koersif) belum mampu mencegah berulangnya aksi terorisme  dan seringkali memicu pertentangan di tengah masyarakat bahkan memunculkan rasa dendam yang tinggi terhadap aparat penegak hukum.;1800;04.00
3197;Darurat Terorisme;Upaya penindakan terorisme dengan menggunakan pendekatan penegakan hukum (koersif) belum mampu mencegah berulangnya aksi terorisme  dan seringkali memicu pertentangan di tengah masyarakat bahkan memunculkan rasa dendam yang tinggi terhadap aparat penegak hukum.;3013;05.00
3257;Relationship 101;Relationship 101;2962;04.00
3267;Kejahatan Terorisme Perspektif Agama, HAM dan Hukum;Mengapa bangsa yang katanya berbudaya  berbudi luhur  ramah-tamah  sopan-santun  religius  tolong menolong  dan gotong royong ini berubah menjadi bangsa atau masyarakat yang 'homo homini lupus'  anarkis  brutal  dalam hampir seluruh bidang kehidupan  dan strata (Prof. J.E. Sahetapy  2000).;3013;05.00
3303;Membatasi Kekuasaan Telaah Mengenai Jiwa Undang-Undang;Membatasi Kekuasaan Telaah Mengenai Jiwa Undang-Undang;3115;05.00
3388;Terorisme ideologi penebar ketakutan;Terorisme ideologi penebar ketakutan;3013;05.00
3395;Ungkapan Sejarah Lahirnya Golongan Karya;Ungkapan Sejarah Lahirnya Golongan Karya;1631;05.00
3399;Yahudi Zionis Kapitalis;Yahudi Zionis Kapitalis;1947;03.00
3399;Yahudi Zionis Kapitalis;Yahudi Zionis Kapitalis;1739;05.00
3399;Yahudi Zionis Kapitalis;Yahudi Zionis Kapitalis;3044;05.00
3420;Ali Sadikin Tantangan Demokrasi;Ali Sadikin Tantangan Demokrasi;1985;05.00
3452;Organisasi dan Tugas Ajudan Jenderal Komando Daerah Militer (Orgas Ajendam) Uji Coba;Organisasi dan Tugas Ajudan Jenderal Komando Daerah Militer (Orgas Ajendam) Uji Coba;2075;05.00
3458;Origins of Terorism;Teroris dan terorisme secara internasional telah menjadi kekuatan besar. Penyanderaan dan tindakan-tindakan kekerasan untuk suatu tujuan politik sudah menjadi hal yang biasa di seluruh dunia.;3013;05.00
3510;Transformasi Revolisioner di Dunia Arab;Transformasi Revolisioner di Dunia Arab;1631;05.00
3516;9 Rahasia Sukses SBY;9 Rahasia Sukses SBY;2066;05.00
3552;Visi Revolusioner Anak Pahlawan Revolusi;Tidak ada fakta sejarah yang sekelam dan semisteri G-30-S. Ikhtiar menelusuri jejaknya  seringkali bagaikan memasuki labirin gelap. Berbagai ulasan kerap tidak memuaskan  bahkan terjebak dalam sikap kecurigaan.;1631;05.00
3559;Sejarah Teror Jalan Panjang Menuju 11/9;Pada Hari Raya Saint Patrick  Daniel Coleman  seorang agen di kantor FBI (Federal Bureu of Investigation/Biro Penyelidik Federal) wilayah New York yang menangni kasus intelijen asing  mengemudikan mobilnya ke Tysons Corner di kawasan Virginia  untuk menerima penugasan baru.;3013;05.00
3579;Zionis Islael dan Kebangkitan Nasionalisme Arab;Zionis Islael dan Kebangkitan Nasionalisme Arab;1823;03.00
3579;Zionis Islael dan Kebangkitan Nasionalisme Arab;Zionis Islael dan Kebangkitan Nasionalisme Arab;1947;05.00
3579;Zionis Islael dan Kebangkitan Nasionalisme Arab;Zionis Islael dan Kebangkitan Nasionalisme Arab;1900;02.00
3579;Zionis Islael dan Kebangkitan Nasionalisme Arab;Zionis Islael dan Kebangkitan Nasionalisme Arab;1739;05.00
3579;Zionis Islael dan Kebangkitan Nasionalisme Arab;Zionis Islael dan Kebangkitan Nasionalisme Arab;3044;05.00
3579;Zionis Islael dan Kebangkitan Nasionalisme Arab;Zionis Islael dan Kebangkitan Nasionalisme Arab;3118;05.00
3609;Wawancara Imajiner dengan Bung Karno;Melalui komunikasi emosional dan interaksi intelektual  penulis kembali melakukan wawancana dengan Bung Karno terkait perbagai topik menarik yang relevan dengan tantangan yang dihadapi nation state Indonesia dalam percaturan dan transformasi geopolitik abad ke-21.;1900;05.00
3609;Wawancara Imajiner dengan Bung Karno;Melalui komunikasi emosional dan interaksi intelektual  penulis kembali melakukan wawancana dengan Bung Karno terkait perbagai topik menarik yang relevan dengan tantangan yang dihadapi nation state Indonesia dalam percaturan dan transformasi geopolitik abad ke-21.;1828;05.00
3628;KEPEMIMPINAN INTEGRATIF BERBASIS ESQ;KEPEMIMPINAN INTEGRATIF BERBASIS ESQ;3115;05.00
3712;KONVENSI PERSERIKATAN BANGSA - BANGSA TANTANG HUKUM LAUT (UNCLOS 1982);KONVENSI PERSERIKATAN BANGSA - BANGSA TANTANG HUKUM LAUT (UNCLOS 1982);3115;05.00
3738;WHEN FASTER HARDER SMARTER IS NOT ENOUGH;Buku ini akan menunjukkan kepada Anda cara mengubah stres menjadi sukses dengan mengaktifkan kreativitas dan sukacita di dalam hati Anda.;1631;05.00
3738;WHEN FASTER HARDER SMARTER IS NOT ENOUGH;Buku ini akan menunjukkan kepada Anda cara mengubah stres menjadi sukses dengan mengaktifkan kreativitas dan sukacita di dalam hati Anda.;3044;05.00
3740;AKU MELAWAN TERORIS SEBUAH KEDUSTAAN ATAS NAMA ULAMA AHLUSUSUNNAH;Siapa tak kenal Imam Samudra? Ia begitu popular karena menjadi tersangka dalam kasus Bom Bali. Sebuah buku atas namanya meluncur  yang berjudul : AKU MELAWAN TERORIS. Repotnya  buku yang sarat subhat itu justru menggunakan berbagai 'dalil' yang kemudian ditafsir seenak perut. Tujuannya tentu  mencari pembenaran atas aksi yang mengatasnamakan Islam itu.;1800;04.00
3740;AKU MELAWAN TERORIS SEBUAH KEDUSTAAN ATAS NAMA ULAMA AHLUSUSUNNAH;Siapa tak kenal Imam Samudra? Ia begitu popular karena menjadi tersangka dalam kasus Bom Bali. Sebuah buku atas namanya meluncur  yang berjudul : AKU MELAWAN TERORIS. Repotnya  buku yang sarat subhat itu justru menggunakan berbagai 'dalil' yang kemudian ditafsir seenak perut. Tujuannya tentu  mencari pembenaran atas aksi yang mengatasnamakan Islam itu.;2080;05.00
3740;AKU MELAWAN TERORIS SEBUAH KEDUSTAAN ATAS NAMA ULAMA AHLUSUSUNNAH;Siapa tak kenal Imam Samudra? Ia begitu popular karena menjadi tersangka dalam kasus Bom Bali. Sebuah buku atas namanya meluncur  yang berjudul : AKU MELAWAN TERORIS. Repotnya  buku yang sarat subhat itu justru menggunakan berbagai 'dalil' yang kemudian ditafsir seenak perut. Tujuannya tentu  mencari pembenaran atas aksi yang mengatasnamakan Islam itu.;3013;05.00
3743;Metodologi Penelitian Sosial dan Hukum;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;3034;05.00
3762;Deradikalisasi Nusantara;Terorisme seakan tidak mengenal akhir. Selama cita-cita perjuangan mereka tidak pernah tercapai selama itu potensi ancaman terorisme akan terus berlangsung.;1800;04.00
3762;Deradikalisasi Nusantara;Terorisme seakan tidak mengenal akhir. Selama cita-cita perjuangan mereka tidak pernah tercapai selama itu potensi ancaman terorisme akan terus berlangsung.;3013;05.00
3780;Mediasi Dan Resolusi Konflik Di Indonesia Dari Konflik Agama Hingga Mediasi Peradilan;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;3115;05.00
3782;Tunnels;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1631;05.00
3786;Warga Baru (Kasus Cina di Indonesia);Buku ini tidak bermaksud untuk mengungkit masalah hubungan pribumi dan non pribumi atas dasar prasangka yang emosional dan tak beralasan. Namun merupakan upaya untuk mendapatkan titik-titik persoalan yang sudah mengabur  yang mudah-mudahan dapat menjadi bahan untuk upaya penyelesaian.;3044;05.00
3793;Petunjuk Teknis Tentang Latihan POSKo I;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;2060;05.00
3810;Untuk Bangsa dan Tanah Air;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1631;05.00
3867;Peralihan Kekuasaan Kajian Teroris dan Yuridis Terhadap Pidato Nawaksara;Peralihan kekuasaan Presiden merupakan tema besar dalam ilmu politik dan ketatanegaraan  UUD 1945 telah memberikan ketentuan tentang pemilihan Presiden dan Wakil Presiden  namun dalam praktek tidak cukup dihormati.;3013;05.00
3908;Kerjasama ASEAN dalam Upaya Nasional Menuju Peran untuk Memerangi Terorisme Melalui Pemberantasan Pencucian Uang dan Penyelundupan Senjata;Isu terorisme telah menjadi perhatian dunia semenjak peristiwa 11 September 2001 yang menimpa Menara Kembar World Trade Center di New York dan markas besar Departemen Pertahanan Amerika Serikat (Pentagon).;3013;05.00
3909;Teror & Demokrasi dalam I'dad (Persiapan) Jihad (Perang);Meluasnya aksi jihad perang atas nama Tuhan  antara lain dengan teror  memicu sanggahan bahwa pemahaman itu sebagai kepalsuan atau kesalahan penafsiran Al-Qur'an dan sejarah kenabian.;3013;05.00
3915;Hubungan Internasional di Asia Tenggara;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;3090;05.00
3919;West Irian is Indonesian Territory & The Second Great War;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1631;05.00
3919;West Irian is Indonesian Territory & The Second Great War;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;3044;05.00
3919;West Irian is Indonesian Territory & The Second Great War;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;3118;05.00
3959;Wawasan Nusantara Materi Pelengkap Pendidikan Kewiraan Mahasiswa;Selama beberapa tahun terakhir ini masyarakat Indonesia telah mengenal Wawasan Nusantara terutama sejak ditetapkannya Wawasan Nusantara di tahun 1973 dalam TAP IV MPR sebagai wawasan yang melandasi pembangunan nasional Indonesia.;1808;04.00
3984;Trump The Way To The Top;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1631;05.00
4002;17 Bom Waktu Hubungan Indonesia-Malaysia;Sejatinya  hubungan antara Indonesia dan Malaysia tidak perlu ada konflik: sekecil apapun. Termasuk peperangan;1739;04.00
4002;17 Bom Waktu Hubungan Indonesia-Malaysia;Sejatinya  hubungan antara Indonesia dan Malaysia tidak perlu ada konflik: sekecil apapun. Termasuk peperangan;1631;04.00
4010;Understanding International Relations;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1631;05.00
4014;5 Langkah Jitu Menuju Indonesia Baru;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1631;05.00
4055;Terorisme Adjie S., Msc;Pada suatu hari  aksi teroris akan terjadi di berbagai tempat di seluruh belahan dunia  untuk berbagai motivasi dan alasan. Apa pun bentuknya motivasi dan alasan tersebut  sebagai kelompok separatis  anarkhis  ketidak sepakatan  nasionalis  Marxist revolusionaris  ideologi kepercayaan/agama  politik dan lain sebagainya  telah menandai bahwa mereka sebagai teroris  yang secara langsung telah melakukan aksi kekerasan terhadap non-combatan.;3013;05.00
4055;Terorisme Adjie S., Msc;Pada suatu hari  aksi teroris akan terjadi di berbagai tempat di seluruh belahan dunia  untuk berbagai motivasi dan alasan. Apa pun bentuknya motivasi dan alasan tersebut  sebagai kelompok separatis  anarkhis  ketidak sepakatan  nasionalis  Marxist revolusionaris  ideologi kepercayaan/agama  politik dan lain sebagainya  telah menandai bahwa mereka sebagai teroris  yang secara langsung telah melakukan aksi kekerasan terhadap non-combatan.;3044;05.00
4065;16 Skandal Spionase di Indonesia & Dunia;Apa Anda terpukau dengan plot yang cepat dan penuh kejutan dalam trilogy film The Bourne  atau heran dengan intrik-inteik di film Salt  atau juga tertarik dengan kecanggihan alat-alat yang dipakai James Bond  maka ingatlah itu hanya cerita fiksi.;1808;04.00
4065;16 Skandal Spionase di Indonesia & Dunia;Apa Anda terpukau dengan plot yang cepat dan penuh kejutan dalam trilogy film The Bourne  atau heran dengan intrik-inteik di film Salt  atau juga tertarik dengan kecanggihan alat-alat yang dipakai James Bond  maka ingatlah itu hanya cerita fiksi.;1739;05.00
4077;Teror Bom di Indonesia;Bumi Indonesia berguncang  masyarakat internasional terperangah  dan ibu pertiwi berduka ketika pada 12 Oktober 2002  bom meledak di Kuta  Bali. Sebanyak 202 orang meninggal  88 diantaranya berkewarganegaraan Australia.;3013;05.00
4109;129 Pendekar Hukum Indonesia;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1631;05.00
4109;129 Pendekar Hukum Indonesia;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;3089;05.00
4113;Majapahit Menguak Majapahit Berdasarkan Fakta Sejarah;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1814;05.00
4148;Yuridiksi Peradilan Militer Terhadap Anggota Tentara Nasional Indonesia yang Melakukan Tindak Pidana Umum;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1947;05.00
4148;Yuridiksi Peradilan Militer Terhadap Anggota Tentara Nasional Indonesia yang Melakukan Tindak Pidana Umum;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1739;05.00
4148;Yuridiksi Peradilan Militer Terhadap Anggota Tentara Nasional Indonesia yang Melakukan Tindak Pidana Umum;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;3044;05.00
4151;Undang - Undang Republik Indonesia Nomor 24 Tahun 2007 Tentang Penanggulangan Bencana;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1631;05.00
4168;The Secret history Of The Iraq War ;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;3118;05.00
4180;Undang-Undang Perpustakaan (UU RI Nomor 43 Tahun 2007);Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1631;05.00
4184;Wilayah Kekerasan di Jakarta;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;3044;05.00
4187;Undang-Undang TNI 2004;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1631;05.00
4199;Undang-Undang Pemerintahan Aceh;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;1631;05.00
4216;WTO dan Penjajahan Kembali Dunia Ketiga;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;2080;05.00
4216;WTO dan Penjajahan Kembali Dunia Ketiga;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;3044;05.00
4224;Yayasan Undang-Undang No.28 Tahun 2004 Tentang perubahan UU. No. 16 Tahun 2001;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;2080;05.00
